province,electorialDistrictNumber,party,points
ลพบุรี,1,ภูมิใจไทย,2043
ลพบุรี,1,เสรีรวมไทย,1969
ลพบุรี,1,ชาติไทยพัฒนา,995
ลพบุรี,1,พลังประชาธิปไตย,743
ลพบุรี,1,เพื่อชาติ,578
ลพบุรี,1,พลังธรรมใหม่,421
ลพบุรี,1,ประชาธรรมไทย,353
ลพบุรี,1,รวมพลังประชาชาติไทย,349
ลพบุรี,1,สยามพัฒนา,341
ลพบุรี,1,พลังท้องถิ่นไท,312
ลพบุรี,1,พลังชาติไทย,288
ลพบุรี,1,รักษ์ผืนป่าประเทศไทย,244
ลพบุรี,1,พลังปวงชนไทย,234
ลพบุรี,1,ประชานิยม,199
ลพบุรี,1,ประชาภิวัฒน์,195
ลพบุรี,1,กลาง,195
ลพบุรี,1,ประชาธิปไตยใหม่,165
ลพบุรี,1,เครือข่ายชาวนาแห่งประเทศไทย,106
ลพบุรี,1,ไทรักธรรม,93
ลพบุรี,1,ภราดรภาพ,92
ลพบุรี,1,แทนคุณแผ่นดิน,76
ลพบุรี,1,ภูมิพลังเกษตรกรไทย,75
ลพบุรี,1,ประชาชนปฏิรูป,74
ลพบุรี,1,พลังแผ่นดินทอง,69
ลพบุรี,1,มหาชน,68
ลพบุรี,1,ภาคีเครือข่ายไทย,38
ลพบุรี,2,ภูมิใจไทย,32816
ลพบุรี,2,เพื่อไทย,30214
ลพบุรี,2,พลังประชารัฐ,27396
ลพบุรี,2,ก้าวไกล,11968
ลพบุรี,2,ประชาธิปัตย์,2847
ลพบุรี,2,เสรีรวมไทย,1161
ลพบุรี,2,เศรษฐกิจใหม่,903
ลพบุรี,2,รวมพลังประชาชาติไทย,693
ลพบุรี,2,แทนคุณแผ่นดิน,444
ลพบุรี,2,พลังไทสร้างชาติ,435
ลพบุรี,2,เพื่อชาติ,359
ลพบุรี,2,สยามพัฒนา,290
ลพบุรี,2,ภาคีเครือข่ายไทย,284
ลพบุรี,2,พลังท้องถิ่นไท,247
ลพบุรี,2,ประชาภิวัฒน์,234
ลพบุรี,2,ชาติไทยพัฒนา,184
ลพบุรี,2,รักษ์ผืนป่าประเทศไทย,173
ลพบุรี,2,ประชาธรรมไทย,138
ลพบุรี,2,พลังแผ่นดินทอง,97
ลพบุรี,2,พลังชาติไทย,96
ลพบุรี,2,ภูมิพลังเกษตรกรไทย,85
ลพบุรี,2,กลาง,84
ลพบุรี,2,ไทรักธรรม,64
ลพบุรี,2,มหาชน,62
ลพบุรี,2,ประชานิยม,59
ลพบุรี,2,ภราดรภาพ,49
ลพบุรี,2,ประชาชนปฏิรูป,37
ลพบุรี,2,พลังธรรมใหม่,36
ลพบุรี,2,พลังปวงชนไทย,34
ลพบุรี,2,เครือข่ายชาวนาแห่งประเทศไทย,33
ลพบุรี,3,เพื่อไทย,28326
ลพบุรี,3,พลังประชารัฐ,26584
ลพบุรี,3,ก้าวไกล,14581
ลพบุรี,3,ภูมิใจไทย,9095
ลพบุรี,3,ประชาธิปัตย์,4655
ลพบุรี,3,ชาติไทยพัฒนา,1840
ลพบุรี,3,เสรีรวมไทย,1329
ลพบุรี,3,สยามพัฒนา,1110
ลพบุรี,3,รวมพลังประชาชาติไทย,1095
ลพบุรี,3,กลาง,850
ลพบุรี,3,ภราดรภาพ,548
ลพบุรี,3,ประชาธิปไตยใหม่,507
ลพบุรี,3,ภาคีเครือข่ายไทย,405
ลพบุรี,3,พลังศรัทธา,313
ลพบุรี,3,ประชานิยม,295
ลพบุรี,3,เครือข่ายชาวนาแห่งประเทศไทย,293
ลพบุรี,3,พลังท้องถิ่นไท,281
ลพบุรี,3,พลังปวงชนไทย,205
ลพบุรี,3,พลังชาติไทย,197
ลพบุรี,3,เพื่อชาติ,196
ลพบุรี,3,พลังประชาธิปไตย,188
ลพบุรี,3,ประชาธรรมไทย,157
ลพบุรี,3,รักษ์ผืนป่าประเทศไทย,156
ลพบุรี,3,ไทรักธรรม,140
ลพบุรี,3,ประชาภิวัฒน์,122
ลพบุรี,3,พลังธรรมใหม่,101
ลพบุรี,3,ประชาไทย,83
ลพบุรี,3,พลังไทสร้างชาติ,73
ลพบุรี,3,พลังแผ่นดินทอง,60
ลพบุรี,3,มหาชน,44
ลพบุรี,4,ภูมิใจไทย,31669
ลพบุรี,4,พลังประชารัฐ,25342
ลพบุรี,4,เพื่อไทย,21414
ลพบุรี,4,ก้าวไกล,11360
ลพบุรี,4,ประชาธิปัตย์,5819
ลพบุรี,4,เสรีรวมไทย,1082
ลพบุรี,4,ชาติไทยพัฒนา,1009
ลพบุรี,4,รวมพลังประชาชาติไทย,731
ลพบุรี,4,เศรษฐกิจใหม่,716
ลพบุรี,4,เพื่อชาติ,591
ลพบุรี,4,พลังท้องถิ่นไท,470
ลพบุรี,4,พลังปวงชนไทย,467
ลพบุรี,4,ไทรักธรรม,368
ลพบุรี,4,พลังแผ่นดินทอง,273
ลพบุรี,4,ภูมิพลังเกษตรกรไทย,253
ลพบุรี,4,รักษ์ผืนป่าประเทศไทย,203
ลพบุรี,4,ประชานิยม,170
ลพบุรี,4,ประชาธรรมไทย,156
ลพบุรี,4,พลังชาติไทย,152
ลพบุรี,4,เพื่อแผ่นดิน,120
ลพบุรี,4,พลังประชาธิปไตย,116
ลพบุรี,4,สยามพัฒนา,111
ลพบุรี,4,แทนคุณแผ่นดิน,96
ลพบุรี,4,ภราดรภาพ,84
ลพบุรี,4,พลังไทสร้างชาติ,79
ลพบุรี,4,เครือข่ายชาวนาแห่งประเทศไทย,67
ลพบุรี,4,ประชาภิวัฒน์,58
ลพบุรี,4,ภาคีเครือข่ายไทย,55
ลพบุรี,4,พลังธรรมใหม่,39
ลำปาง,1,เพื่อไทย,36573
ลำปาง,1,ก้าวไกล,34205
ลำปาง,1,พลังประชารัฐ,32402
ลำปาง,1,ประชาธิปัตย์,5223
ลำปาง,1,เสรีรวมไทย,2218
ลำปาง,1,รวมพลังประชาชาติไทย,2196
ลำปาง,1,เศรษฐกิจใหม่,2021
ลำปาง,1,ภูมิใจไทย,590
ลำปาง,1,เพื่อแผ่นดิน,476
ลำปาง,1,พลังประชาธิปไตย,388
ลำปาง,1,เพื่อชาติ,385
ลำปาง,1,รักษ์ผืนป่าประเทศไทย,348
ลำปาง,1,พลังท้องถิ่นไท,302
ลำปาง,1,ชาติพันธุ์ไทย,234
ลำปาง,1,ชาติพัฒนากล้า,227
ลำปาง,1,ชาติไทยพัฒนา,215
ลำปาง,1,ไทรักธรรม,214
ลำปาง,1,ประชาภิวัฒน์,206
ลำปาง,1,พลังชาติไทย,160
ลำปาง,1,พลังไทยรักไทย,147
ลำปาง,1,ครูไทยเพื่อประชาชน,132
ลำปาง,1,พลเมืองไทย,121
ลำปาง,1,ประชาชนปฏิรูป,105
ลำปาง,1,แทนคุณแผ่นดิน,98
ลำปาง,1,ภราดรภาพ,74
ลำปาง,1,พลังไทสร้างชาติ,64
ลำปาง,1,พลังปวงชนไทย,60
ลำปาง,1,ประชานิยม,55
ลำปาง,1,มหาชน,35
ลำปาง,2,เพื่อไทย,35690
ลำปาง,2,พลังประชารัฐ,28993
ลำปาง,2,ก้าวไกล,24116
ลำปาง,2,ประชาธิปัตย์,5482
ลำปาง,2,เสรีรวมไทย,1773
ลำปาง,2,รักษ์ผืนป่าประเทศไทย,1358
ลำปาง,2,พลังประชาธิปไตย,751
ลำปาง,2,พลังท้องถิ่นไท,599
ลำปาง,2,ไทรักธรรม,500
ลำปาง,2,พลังไทยรักไทย,497
ลำปาง,2,พลังปวงชนไทย,479
ลำปาง,2,รวมพลังประชาชาติไทย,402
ลำปาง,2,สามัญชน,401
ลำปาง,2,ครูไทยเพื่อประชาชน,400
ลำปาง,2,ประชาภิวัฒน์,345
ลำปาง,2,ภูมิใจไทย,216
ลำปาง,2,เพื่อชาติ,170
ลำปาง,2,ชาติไทยพัฒนา,148
ลำปาง,2,ชาติพันธุ์ไทย,138
ลำปาง,2,แทนคุณแผ่นดิน,131
ลำปาง,2,พลังชาติไทย,129
ลำปาง,2,ประชาธรรมไทย,127
ลำปาง,2,ประชานิยม,105
